"Group","ID","Effect"
"District","2103480:KY",0.0291838670244504
"District","2103510:KY",-0.436405215547356
"District","2103540:KY",0.101314202715152
"District","2103630:KY",-0.164551447268172
"District","2103690:KY",-0.108177944053709
"District","2103720:KY",-0.789757455193722
"District","2103750:KY",0.0412426984997084
"District","2103780:KY",-0.0304701583028653
"District","2103810:KY",0.319334693641504
"District","2103840:KY",0.383329340861416
"District","2103870:KY",0.339349469881975
"District","2103900:KY",-0.436476223174718
"District","2103960:KY",0.237794139101243
"District","2103990:KY",-0.183841868161192
"District","2104020:KY",-0.432652272066644
"District","2104050:KY",-0.247205114900206
"District","2104080:KY",-0.636005092853552
"District","2104110:KY",-0.97743041758006
"District","2104140:KY",0.739265813205549
"District","2104170:KY",-0.00746102397437955
"District","2104200:KY",0.510435328015335
"District","2104250:KY",-0.182270559859405
"District","2104290:KY",0.0435210028688374
"District","2104380:KY",0.166712334708757
"District","2104410:KY",0.138137103625738
"District","2104440:KY",-0.600073574031619
"District","2104470:KY",-0.146251188183481
"District","2104500:KY",0.499541612438101
"District","2104530:KY",-0.259610700056112
"District","2104560:KY",0.437667038557608
"District","2104590:KY",-0.208170696792011
"District","2104620:KY",-0.423640205367117
"District","2104650:KY",0.521408160456467
"District","2104680:KY",0.308531207738981
"District","2104710:KY",0.652289268670071
"District","2104740:KY",-0.871627329452399
"District","2104770:KY",-0.152152151460685
"District","2104800:KY",-0.681471612323006
"District","2104830:KY",0.4382234870761
"District","2104860:KY",0.0158642430214137
"District","2104890:KY",-0.0197997151920669
"District","2104950:KY",-0.217630862263605
"District","2104980:KY",-0.705162428134546
"District","2105040:KY",0.27435806291086
"District","2105070:KY",0.359550668978556
"District","2105100:KY",-0.088358772572465
"District","2105130:KY",0.181319291185568
"District","2105160:KY",-0.0117765557658431
"District","2105190:KY",0.699709554551673
"District","2105260:KY",-0.229622885068005
"District","2105320:KY",-0.375009878280326
"District","2105400:KY",0.183807300993298
"District","2105430:KY",-0.309906856952691
"District","2105490:KY",0.972354302640518
"District","2105520:KY",-0.427552095350688
"District","2105550:KY",0.276917820273938
"District","2105580:KY",-0.297155559878616
"District","2105610:KY",0.59994272067363
"District","2105640:KY",0.519932702325049
"District","2105700:KY",0.739671948231784
"District","2105730:KY",-0.888106080316212
"District","2105760:KY",0.178270014826034
"District","2105790:KY",-0.0165342918530727
"District","2105820:KY",-0.215102756096503
"District","2105880:KY",0.0693647845701929
"District","2105910:KY",-0.389506668618015
"District","2105940:KY",-0.227139284191789
"District","2105970:KY",0.246883901872376
"District","2106000:KY",-0.143473204825401
"District","2600004:MI",-0.234981369029466
"District","2600005:MI",1.53190349973054
"District","2600006:MI",-0.378088866522863
"District","2600007:MI",3.18238750028128
"District","2600012:MI",-0.541891907038758
"District","2600013:MI",-0.674304704517799
"District","2600015:MI",0.582337781518414
"District","2600017:MI",-0.667369713743419
"District","2600018:MI",-0.467909722387214
"District","2600020:MI",-0.274378940086603
"District","2600067:MI",-0.344569234504494
"District","2600068:MI",-0.380709971666165
"District","2600069:MI",-0.369962111620634
"District","2600074:MI",-0.223165139014156
"District","2600088:MI",0.842533806256523
"District","2600096:MI",0.411017969755105
"District","2600099:MI",-0.450162241260343
"District","2600100:MI",0.438054186803842
"District","2600103:MI",-0.284539841063748
"District","2600106:MI",0.521908877127339
"District","2600114:MI",-0.711002971567574
"District","2600139:MI",-0.349946758620261
"District","2600142:MI",-0.314595936473578
"District","2600152:MI",-0.295116995906713
"District","2600156:MI",0.7488869685419
"District","2600164:MI",-0.968009965811946
"District","2600166:MI",-0.420589410505778
"District","2600168:MI",0.927963250363798
"District","2600170:MI",0.411031927111405
"District","2600171:MI",0.78893063112042
"District","2600182:MI",-0.50573475162653
"District","2600186:MI",-0.353410539407822
"District","2600195:MI",-0.312773621654426
"District","2600210:MI",-0.603346202384766
"District","2600217:MI",-0.625049259434913
"District","2600220:MI",0.391985995404186
"District","2600222:MI",-0.320251325554384
"District","2600225:MI",-0.686824211832841
"District","2600227:MI",-0.548776685485906
"District","2600232:MI",-0.273060605687606
"District","2600237:MI",-0.553111619334454
"District","2600242:MI",0.785335601796769
"District","2600243:MI",0.241691651599409
"District","2600250:MI",-0.323522494426646
"District","2600267:MI",-0.278130382017255
"District","2600269:MI",-0.284419710978775
"District","2600273:MI",-0.41016615099812
"District","2600274:MI",-0.160382478568103
"District","2600275:MI",-0.337049046557377
"District","2600277:MI",-0.501936629728579
"District","2600285:MI",-0.219073789452731
"District","2600291:MI",-0.615890850673396
"District","2600292:MI",0.715177078327039
"District","2600301:MI",0.588204034350648
"District","2600306:MI",-0.63934201496497
"District","2600316:MI",-0.163505309956819
"District","2600317:MI",-0.403144341921561
"District","2600322:MI",-0.786080146914978
"District","2600330:MI",0.21060530094887
"District","2600947:MI",-0.0871044333904043
"District","2600949:MI",-0.564394912761142
"District","2600951:MI",-0.130816549637803
"District","2600952:MI",-0.584448191638841
"District","2600955:MI",-0.217218968860221
"District","2600956:MI",-0.614441301500244
"District","2600958:MI",-0.233115821463142
"District","2600960:MI",2.01913530318636
"District","2600961:MI",-0.697192216067019
"District","2600967:MI",0.857860543683835
"District","2600968:MI",-0.323147614642463
"District","2600969:MI",0.626866704184952
"District","2600972:MI",-0.687895904781325
"District","2600974:MI",-0.434702825011255
"District","2600977:MI",0.108699979019022
"District","2600981:MI",0.157955198238471
"District","2600982:MI",-0.208795515219645
"District","2600983:MI",0.955813928486642
"District","2600984:MI",-0.281278693384011
"District","2600986:MI",-0.484953425228741
"District","2600989:MI",0.203089825978195
"District","2600992:MI",1.22245184352323
"District","2600993:MI",0.486006106659701
"District","2601000:MI",-0.232655012433325
"District","2601006:MI",-0.143930333010722
"District","2601013:MI",0.654561000497712
"District","2601017:MI",-0.25819112280487
"District","2601019:MI",-0.134134528930388
"District","2601023:MI",-0.42910579399125
"District","2601029:MI",-0.227937805079219
"District","2601030:MI",4.00558528990501
"District","2601034:MI",0.762676002075898
"District","2601040:MI",2.13837252140788
"District","2601043:MI",0.0830247826868257
"District","2601044:MI",1.3047668999912
"District","2601050:MI",-0.969781822033997
"District","2601056:MI",-0.211541948311512
"District","2601058:MI",-0.548146834046066
"District","2601061:MI",0.11784420703993
"District","2601062:MI",-0.322848890213963
"District","2601066:MI",-0.376732779732326
"District","2601068:MI",-0.311304374306051
"District","2601070:MI",-1.1327857272903
"District","2601072:MI",-0.529016415982081
"District","2601074:MI",-0.369911964334463
"District","2601076:MI",-0.198608456532701
"District","2601077:MI",0.181549987450713
"District","2601080:MI",0.154452995414667
"District","2601088:MI",-0.319650533668128
"District","2601089:MI",1.20608617426681
"District","2601092:MI",0.34391691112566
"District","2601095:MI",0.033938877210447
"District","2601097:MI",-0.290041811459183
"District","2601099:MI",-0.370690425300563
"District","2601103:MI",0.825384564043945
"District","2601104:MI",-0.743820394154297
"District","2601106:MI",-0.355658356059631
"District","2601107:MI",-0.370014080723362
"District","2601108:MI",-0.490240835634152
"District","2601112:MI",0.341962086981013
"District","2601114:MI",0.227232713840552
"District","2601117:MI",-0.631741789921082
"District","2601118:MI",0.295047198134779
"District","2601120:MI",-0.340055408592781
"District","2601122:MI",-0.311801500037981
"District","2601125:MI",-0.600996269517174
"District","2601129:MI",-0.0714976518600423
"District","2601131:MI",-0.414346511433953
"District","2601132:MI",0.460916347849356
"District","2601136:MI",-0.184162619736496
"District","2601139:MI",-0.40987435219342
"District","2601890:MI",-0.538470782404003
"District","2601920:MI",0.935364600385179
"District","2601950:MI",0.736386509810385
"District","2601980:MI",1.24698397533331
"District","2602010:MI",-0.34934584437524
"District","2602160:MI",-0.552874507604237
"District","2602190:MI",-0.548164645493827
"District","2602220:MI",-0.974445093687825
"District","2602520:MI",-0.611437110306511
"District","2602550:MI",1.25372358047868
"District","2602640:MI",-0.293730855775213
"District","2602670:MI",-0.745489832161297
"District","2602730:MI",1.48114267266308
"District","2602790:MI",-0.161308122509792
"District","2602820:MI",1.28764763758558
"District","2603240:MI",0.120225161150133
"District","2603480:MI",0.262295602598579
"District","2603510:MI",1.67759154853066
"District","2603540:MI",-0.174396247994226
"District","2603600:MI",-0.322184826416359
"District","2603690:MI",0.628099873576462
"District","2603810:MI",-0.27469142695984
"District","2603870:MI",-0.284810212077224
"District","2603900:MI",-0.957335907223543
"District","2603990:MI",0.320189880688705
"District","2604020:MI",-0.239127090319366
"District","2604170:MI",-0.571596914937374
"District","2604260:MI",-0.507020247997222
"District","2604290:MI",-0.675696182295755
"District","2604320:MI",0.248548834445805
"District","2604350:MI",-0.160016601258869
"District","2604440:MI",-0.634290682621503
"District","2604470:MI",-0.189870289386091
"District","2604500:MI",-0.447119317094724
"District","2604530:MI",0.181177694077511
"District","2604620:MI",0.981321852261861
"District","2604650:MI",0.409754820499675
"District","2604740:MI",0.0435947463997709
"District","2604800:MI",-0.554808071977418
"District","2604830:MI",-0.707669219859074
"District","2604950:MI",-0.0554343497069392
"District","2605010:MI",0.245928035216764
"District","2605430:MI",-0.77304210081307
"District","2605780:MI",-0.910043467402384
"District","2605820:MI",-0.620609421039889
"District","2605850:MI",-0.501650541497424
"District","2606000:MI",-0.672932282579814
"District","2606090:MI",0.123815837116678
"District","2606270:MI",-0.609471036898802
"District","2606500:MI",-0.719610761230502
"District","2606510:MI",-0.150886723310872
"District","2606570:MI",0.424088205133065
"District","2606600:MI",-0.780191293325837
"District","2606630:MI",-0.51085979695818
"District","2606720:MI",-0.12825830418449
"District","2606780:MI",-0.381881292148857
"District","2606840:MI",-0.30283488516404
"District","2606870:MI",0.885802511092878
"District","2606960:MI",0.236842444939851
"District","2606990:MI",-0.288453554653446
"District","2607040:MI",0.83471963241372
"District","2607080:MI",-0.187027981523573
"District","2607140:MI",-0.0401044488415979
"District","2607320:MI",-0.501469263161844
"District","2607410:MI",0.627383161948109
"District","2607470:MI",-0.161987419950368
"District","2607530:MI",-0.658145951684976
"District","2607560:MI",-0.231594374458437
"District","2607590:MI",-0.785792648436748
"District","2607620:MI",-0.392213589312753
"District","2607690:MI",-0.867496472141504
"District","2607710:MI",-0.462987320762157
"District","2607800:MI",1.32786096071272
"District","2607890:MI",0.994308580781491
"District","2608010:MI",-0.16103189418776
"District","2608040:MI",0.655217211779487
"District","2608070:MI",-0.16591048809825
"District","2608130:MI",0.228438467513084
"District","2608160:MI",-0.493807930074743
"District","2608400:MI",-0.597132669881406
"District","2608430:MI",-0.478169707626466
"District","2608520:MI",-1.0794923801675
"District","2608580:MI",-0.444014906304091
"District","2608640:MI",0.221666201245594
"District","2608670:MI",0.14562785484738
"District","2608730:MI",-0.0355048057663313
"District","2608770:MI",1.1343097482781
"District","2608910:MI",1.19192945250083
"District","2608940:MI",1.09843207038887
"District","2609150:MI",-0.471848797010281
"District","2609560:MI",0.409729987044847
"District","2609570:MI",-2.03428761820114
"District","2609750:MI",-0.707484386850832
"District","2609840:MI",-0.719061438592372
"District","2609900:MI",1.11668440169113
"District","2609930:MI",0.83524829076127
"District","2610020:MI",1.72230742509107
"District","2610050:MI",1.68449223017503
"District","2610080:MI",-0.961725256534333
"District","2610110:MI",-0.297848835892731
"District","2610140:MI",-0.892303676712211
"District","2610200:MI",0.205064677285786
"District","2610380:MI",-0.361920767943276
"District","2610410:MI",0.160231152075016
"District","2610590:MI",0.156734122825252
"District","2610620:MI",0.0852467736064361
"District","2610650:MI",0.166918706027456
"District","2610750:MI",-0.533498380278809
"District","2610830:MI",-0.16495903191561
"District","2610860:MI",-0.0563001247833056
"District","2610980:MI",-0.224144719387422
"District","2611030:MI",-0.813709143111154
"District","2611140:MI",0.515217792010569
"District","2611400:MI",-0.0538241493291709
"District","2611430:MI",0.224162287574436
"District","2611550:MI",-0.0424444485362619
"District","2611600:MI",1.9761078113335
"District","2611610:MI",-0.593382051031423
"District","2611640:MI",0.469096917777963
"District","2611670:MI",-0.513361993800566
"District","2611700:MI",0.762272638575152
"District","2611910:MI",1.56786793879215
"District","2611970:MI",-0.163719447728005
"District","2612030:MI",1.37331180157368
"District","2612150:MI",-0.713968884141205
"District","2612240:MI",-0.52856864263869
"District","2612300:MI",0.168837636563924
"District","2612330:MI",0.0882966080593884
"District","2612420:MI",-1.35130214268854
"District","2612450:MI",-0.823378356345261
"District","2612480:MI",0.519208317417578
"District","2612540:MI",-0.0377653766020924
"District","2612560:MI",-0.564927977187193
"District","2612600:MI",0.114769371987567
"District","2612690:MI",0.450930519759456
"District","2612810:MI",1.17151978529833
"District","2612930:MI",-0.0285721845424571
"District","2612960:MI",-0.533567151382339
"District","2612990:MI",0.487096179989504
"District","2613050:MI",0.560676917887591
"District","2613090:MI",0.200807857904693
"District","2613500:MI",0.0125962661152283
"District","2613530:MI",0.879249310020596
"District","2613560:MI",-0.500256399453004
"District","2614070:MI",0.778065688526455
"District","2614100:MI",-0.674574133797383
"District","2614230:MI",-0.628206449174606
"District","2614250:MI",1.03767849483731
"District","2614280:MI",1.28973456925004
"District","2614460:MI",0.295094300851243
"District","2614520:MI",1.67052461765928
"District","2614550:MI",-0.143275142804819
"District","2614570:MI",-0.384172258232422
"District","2614610:MI",0.874345511407936
"District","2614690:MI",-0.598501858144992
"District","2614700:MI",-0.598333083577815
"District","2614730:MI",-0.799880028989013
"District","2614760:MI",-0.528224224382252
"District","2614790:MI",0.0673595242294223
"District","2614820:MI",0.849488242260777
"District","2615060:MI",0.258070442885075
"District","2615150:MI",-0.819195478886434
"District","2615390:MI",-0.181263128639711
"District","2615420:MI",0.922332932375997
"District","2615450:MI",0.512165917406564
"District","2615540:MI",-0.361254350599278
"District","2615730:MI",-0.351702767346213
"District","2615750:MI",0.446930798389493
"District","2615830:MI",0.965645979369639
"District","2615870:MI",0.74266321061849
"District","2615970:MI",-0.500715501834377
"District","2615990:MI",-0.531456430986077
"District","2616050:MI",0.700552006516183
"District","2616080:MI",-0.368046684098066
"District","2616110:MI",-0.744524294767075
"District","2616320:MI",0.775897725733715
"District","2616350:MI",1.49849167659444
"District","2616380:MI",-1.27146788369113
"District","2616410:MI",-1.14407436706031
"District","2616440:MI",-1.32742673815305
"District","2616470:MI",-0.582777607463813
"District","2616500:MI",-0.576229215929302
"District","2616830:MI",-0.677012833619427
"District","2617160:MI",-0.93397058278553
"District","2617220:MI",0.421592401126165
"District","2617250:MI",1.31535408857225
"District","2617370:MI",-0.36438137114833
"District","2617400:MI",1.10327489389526
"District","2617520:MI",0.300730236886388
"District","2617550:MI",0.0694785067061528
"District","2617640:MI",-0.642561596531756
"District","2617730:MI",0.713073783078647
"District","2617760:MI",-0.596140818239503
"District","2617820:MI",-0.370923084198198
"District","2617860:MI",-0.145408890768005
"District","2617880:MI",-0.612535662952633
"District","2617910:MI",0.42224346311014
"District","2617940:MI",-0.17522420672805
"District","2617970:MI",0.147303905965647
"District","2618030:MI",-0.663509999658546
"District","2618180:MI",-0.750056218380533
"District","2618270:MI",0.0365086932596461
"District","2618360:MI",-0.441551286622566
"District","2618390:MI",0.202920673690957
"District","2618420:MI",1.30824860771448
"District","2618450:MI",1.8499462314362
"District","2618480:MI",0.251253165754335
"District","2618510:MI",-0.541039673290183
"District","2618540:MI",-0.126375342447907
"District","2618570:MI",-0.0756802103170186
"District","2618600:MI",-0.559321104198985
"District","2618720:MI",2.33207104725823
"District","2618810:MI",2.37952561424185
"District","2618840:MI",1.06539079547831
"District","2618930:MI",0.299994331070594
"District","2618990:MI",0.479724547185877
"District","2619050:MI",0.656198265173831
"District","2619100:MI",2.07335985118682
"District","2619170:MI",-0.49837533696301
"District","2619250:MI",0.53050645049005
"District","2619410:MI",0.628411382333466
"District","2619470:MI",1.4801852795503
"District","2619530:MI",-0.224896196292731
"District","2619580:MI",0.0842670530041484
"District","2619620:MI",-0.0958021442071048
"District","2619800:MI",0.541792683356033
"District","2619830:MI",2.46174521654786
"District","2619890:MI",-0.452250457098124
"District","2619920:MI",0.327241921674092
"District","2619950:MI",0.175436185062134
"District","2620010:MI",0.494186722842781
"District","2620050:MI",-0.738606406055577
"District","2620070:MI",0.557872757074673
"District","2620160:MI",-0.78716596584205
"District","2620280:MI",-0.711248428233001
"District","2620310:MI",0.194904756113004
"District","2620340:MI",-0.00459916776504684
"District","2620380:MI",1.07294429983446
"District","2620400:MI",-0.508919702711973
"District","2620550:MI",-0.688015159676174
"District","2620610:MI",0.400017496219464
"District","2620670:MI",-0.598146300680484
"District","2620700:MI",-0.197837891236096
"District","2620730:MI",0.0227733275706535
"District","2620820:MI",1.26224368861585
"District","2620850:MI",0.695491124362046
"District","2620880:MI",-0.508712793442233
"District","2620910:MI",-0.555581335730968
"District","2620940:MI",-0.653887219506278
"District","2620980:MI",0.0826481685862031
"District","2621120:MI",-0.318822773235333
"District","2621150:MI",1.03900358294027
"District","2621180:MI",-1.16537238977311
"District","2621210:MI",-0.413620082216365
"District","2621240:MI",0.740531542824655
"District","2621450:MI",-0.698560167884896
"District","2621570:MI",0.0919317444287332
"District","2621600:MI",-0.923865143011126
"District","2621690:MI",0.16925799942762
"District","2621750:MI",-0.315478724931667
"District","2621840:MI",-1.02313844872821
"District","2621870:MI",-1.26458809068683
"District","2622050:MI",0.386746165576597
"District","2622200:MI",1.62606618998509
"District","2622230:MI",0.296975408066044
"District","2622290:MI",-0.767634432509288
"District","2622320:MI",1.68105240593073
"District","2622350:MI",-0.509170316622928
"District","2622380:MI",-0.695888552840026
"District","2622410:MI",0.0645708288174452
"District","2622470:MI",-0.206993103197884
"District","2622500:MI",-0.260521357821176
"District","2622620:MI",-0.595729627966671
"District","2622740:MI",0.0776621723224295
"District","2622800:MI",-0.428801553619309
"District","2622860:MI",-0.498491581489639
"District","2622970:MI",-1.12763146197405
"District","2622980:MI",-0.221495252959082
"District","2623040:MI",-0.913730856167755
"District","2623070:MI",-0.174278180631574
"District","2623100:MI",-0.685002905688452
"District","2623130:MI",-0.723095279775131
"District","2623160:MI",-0.369542549160701
"District","2623250:MI",0.363219669181847
"District","2623280:MI",-0.510407957993034
"District","2623310:MI",-0.0761075879833863
"District","2623460:MI",-0.641105115456771
"District","2623490:MI",-0.708603104481817
"District","2623520:MI",-0.55541493382027
"District","2623550:MI",0.666388143664762
"District","2623580:MI",-0.734885571710685
"District","2623610:MI",-0.120813403901042
"District","2623670:MI",-0.522593078771547
"District","2623790:MI",-0.438943831881845
"District","2623820:MI",1.31751462388754
"District","2623830:MI",0.511367954425797
"District","2623850:MI",-0.885235106052681
"District","2623910:MI",0.479883285803315
"District","2624000:MI",-0.0150248630841578
"District","2624120:MI",0.505407445701135
"District","2624150:MI",-0.355838586275032
"District","2624180:MI",1.31972957923496
"District","2624420:MI",0.738393210923018
"District","2624570:MI",-0.454353899665594
"District","2624600:MI",-0.386199995925299
"District","2624630:MI",-0.417821818780335
"District","2624690:MI",2.01901809727965
"District","2624720:MI",0.417064025780926
"District","2624750:MI",-0.130547086066037
"District","2624810:MI",-0.258534494762121
"District","2624840:MI",1.98962789400328
"District","2624960:MI",0.291032859283599
"District","2625020:MI",-0.713899554694273
"District","2625140:MI",-0.49392126971692
"District","2625230:MI",-0.67699486009744
"District","2625290:MI",-0.706970567759434
"District","2625320:MI",0.0484330311871945
"District","2625400:MI",1.44942415407081
"District","2625560:MI",0.120909556522271
"District","2625650:MI",-0.397603302010526
"District","2625680:MI",0.0350885382192021
"District","2625740:MI",1.39429955482177
"District","2625780:MI",-0.386380490364559
"District","2625800:MI",-0.300177928789638
"District","2625920:MI",-0.213462661009675
"District","2625950:MI",0.282962947384591
"District","2625980:MI",1.11201509219187
"District","2626010:MI",0.384678263171603
"District","2626040:MI",0.475091464909084
"District","2626130:MI",-0.238047087153642
"District","2626190:MI",1.91104655198462
"District","2626220:MI",-0.522141796285694
"District","2626280:MI",0.197089997167526
"District","2626370:MI",0.632407274212248
"District","2626400:MI",-0.375173691753429
"District","2626490:MI",-0.0626981659296502
"District","2626520:MI",1.45503397400475
"District","2626550:MI",-0.186369910011058
"District","2626760:MI",-0.832179034354974
"District","2626940:MI",0.695025920238897
"District","2626970:MI",-0.611094517255611
"District","2627060:MI",-0.477790269330515
"District","2627150:MI",-0.800401332019568
"District","2627180:MI",-0.23360898028271
"District","2627210:MI",-0.165637537574978
"District","2627240:MI",0.681586664645043
"District","2627420:MI",-0.159607289843965
"District","2627660:MI",-0.162004102081724
"District","2627690:MI",0.565016348573656
"District","2627720:MI",-0.410142448844977
"District","2627810:MI",-0.731416441084044
"District","2627900:MI",-0.339114256965626
"District","2627930:MI",-0.71311992248023
"District","2627960:MI",0.811379148568737
"District","2628140:MI",0.174700345415008
"District","2628170:MI",-0.081487199733441
"District","2628200:MI",-0.672683484985485
"District","2628500:MI",-0.479407323809549
"District","2628530:MI",-1.03474344698071
"District","2628560:MI",-0.0186168352486808
"District","2628740:MI",0.30746649023901
"District","2628830:MI",1.00213327741808
"District","2628890:MI",-0.780690881930458
"District","2628950:MI",-1.35212097632632
"District","2629120:MI",0.569680248033649
"District","2629130:MI",-0.285837148497151
"District","2629160:MI",-0.480599908633027
"District","2629220:MI",-0.323440977808672
"District","2629250:MI",-0.62398356373853
"District","2629340:MI",0.934647708660909
"District","2629370:MI",-0.592208732644001
"District","2629400:MI",-0.518773084931969
"District","2629460:MI",0.334817878183037
"District","2629490:MI",-0.7417858154
"District","2629520:MI",-0.63520170830352
"District","2629540:MI",1.17644373439769
"District","2629670:MI",-0.474160243984479
"District","2629760:MI",0.504144565469059
"District","2629790:MI",-0.60685074615098
"District","2629910:MI",-1.02277892761502
"District","2629940:MI",0.813490314266344
"District","2630030:MI",-0.312286796946804
"District","2630060:MI",0.0364380645825985
"District","2630090:MI",-0.294136257840912
"District","2630120:MI",-0.0993019431810735
"District","2630210:MI",-0.254345854524588
"District","2630300:MI",-0.477145280330582
"District","2630390:MI",0.675012452783498
"District","2630450:MI",-0.192712632829703
"District","2630480:MI",-0.321830341950636
"District","2630660:MI",0.0460583434276579
"District","2630780:MI",1.54517385111059
"District","2630840:MI",0.247283310477164
"District","2630930:MI",-0.708169740592462
"District","2630960:MI",-0.683804669903194
"District","2630990:MI",-0.265499341882492
"District","2631020:MI",-0.67199650475096
"District","2631320:MI",-0.332461220850895
"District","2631380:MI",0.0132135246517867
"District","2632220:MI",0.255490301388632
"District","2632250:MI",1.22137503034186
"District","2632280:MI",1.14719559510536
"District","2632300:MI",0.149559373229581
"District","2632310:MI",0.0186927989219494
"District","2632340:MI",0.363437542937075
"District","2632370:MI",1.13398408296563
"District","2632550:MI",-0.183633497036016
"District","2632610:MI",-0.285177815588439
"District","2632640:MI",-0.71965204291488
"District","2632670:MI",-0.469767223695066
"District","2632820:MI",-0.936801528833833
"District","2632850:MI",0.138561843789973
"District","2632880:MI",-0.533118781475865
"District","2632910:MI",-0.456052632268413
"District","2632940:MI",0.188130507284937
"District","2633000:MI",-0.619768282281979
"District","2633030:MI",-0.214266808163926
"District","2633090:MI",-0.801955150483007
"District","2633120:MI",-0.58621325940531
"District","2633360:MI",-0.6144901624065
"District","2633410:MI",2.19933405044374
"District","2633420:MI",-0.44159395055353
"District","2633510:MI",-0.400832271005838
"District","2633540:MI",1.02696323741786
"District","2633720:MI",0.724678878863011
"District","2633750:MI",1.55990789138123
"District","2633810:MI",-0.361661507087708
"District","2633840:MI",-0.768557656277204
"District","2633870:MI",0.0431360941950916
"District","2633900:MI",-0.684525324852476
"District","2633930:MI",0.200819285900983
"District","2634260:MI",0.195367372276204
"District","2634380:MI",-0.272047168786886
"District","2634410:MI",-0.59898278929663
"District","2634440:MI",-0.624370683903326
"District","2634470:MI",0.181228376595893
"District","2634560:MI",0.843329040052208
"District","2634620:MI",-0.174307383067476
"District","2634650:MI",0.688694331559338
"District","2634680:MI",-0.685972415717985
"District","2634710:MI",-0.817402975550366
"District","2634920:MI",-0.454520552758793
"District","2634950:MI",0.428790453796115
"District","2635040:MI",-0.171491345851833
"District","2635160:MI",1.09776134136312
"District","2635190:MI",-1.25156044331035
"District","2635220:MI",-0.15858912021719
"District","2635310:MI",1.21105340328479
"District","2635340:MI",-0.225812057258474
"District","2635460:MI",0.381700039260809
"District","2635520:MI",0.493024269006682
"District","2635550:MI",0.851258481138084
"District","2635730:MI",0.292308449415811
"District","2635820:MI",-0.887226970228938
"District","2635850:MI",0.911932830907337
"District","2635910:MI",2.0993406730632
"District","2635940:MI",-0.912163750640826
"District","2635970:MI",-0.798565426124648
"District","2636060:MI",-0.31510469658527
"District","2636270:MI",0.233108616877412
"District","2636300:MI",1.2867672204627
"District","2636330:MI",-0.00234566438103821
"District","2636390:MI",0.0320939648040919
"District","2636420:MI",0.0332528693534084
"District","2636480:MI",-0.334300214991899
"District","2636485:MI",-0.578574103207057
"District","2636540:MI",0.051424653183184
"District","2636570:MI",-1.13928150073738
"District","2636600:MI",-0.414162422296373
"District","2636630:MI",1.51176044303189
"District","2636660:MI",-0.569205769731972
"District","2680160:MI",-0.328465606789172
"District","2680200:MI",-0.061318198965115
"District","2680220:MI",-0.169540394270247
"District","2680280:MI",-0.0245754057347364
"District","2680400:MI",-0.565168708934333
"District","2680440:MI",-0.498100433861884
"District","2680504:MI",-0.0301576569910592
"District","2680520:MI",-0.252447395866934
"District","2680580:MI",-0.0490100187950582
"District","2680600:MI",0.927049172702226
"District","2680620:MI",-0.831145003246772
"District","2680660:MI",-0.0627886349920025
"District","2680680:MI",-0.35880036127429
"District","2680720:MI",-0.629586241359109
"District","2680755:MI",-0.243886783028905
"District","2680770:MI",-0.169026401043076
"District","2680820:MI",-0.738189189532161
"District","2680830:MI",-0.503924475197588
"District","2680850:MI",-0.155719475491883
"District","2680880:MI",-0.669321376676234
"District","2680900:MI",-0.384976788510977
"District","2680920:MI",-0.172255043578675
"District","2680930:MI",1.42785631754951
"District","2680980:MI",-0.133282195946026
"District","2680985:MI",-0.262035017621554
"District","2680990:MI",1.64317430162648
"District","2916350:MO",-0.646235864472563
"District","2921810:MO",-0.162495561773153
"District","2931440:MO",-0.356588472832944
"District","3000090:MT",0.531558919636775
"District","3000091:MT",-0.248215714497149
"District","3000095:MT",-0.442073008305066
"District","3000097:MT",0.977048628173988
"District","3000099:MT",-0.332211212008942
"District","3000100:MT",-0.239609235827331
"District","3000101:MT",-0.534598136234743
"District","3000102:MT",0.0218903483937356
"District","3000654:MT",1.36840643445697
"District","3000655:MT",-0.521425977482977
"District","3000656:MT",-0.515373595642329
"District","3000933:MT",-0.180560750428842
"District","3001740:MT",-0.0121988727255194
"District","3001860:MT",0.164659991368544
"District","3002030:MT",-0.628860604796698
"District","3002250:MT",-0.402234312306261
"District","3002430:MT",-0.15054174795012
"District","3002450:MT",0.553830807743844
"District","3002640:MT",-0.542866145081414
"District","3002730:MT",0.370939644993147
"District","3003090:MT",0.438388510492895
"District","3003270:MT",-0.140710319369596
"District","3003330:MT",-0.546812253654524
"District","3003450:MT",-0.655432983416067
"District","3003750:MT",-0.541658230290158
"District","3003840:MT",-0.984358255308257
"District","3003900:MT",0.0589905965662578
"District","3004500:MT",-0.198533264364761
"District","3004590:MT",-1.00598461023996
"District","3004800:MT",2.66682928079562
"District","3004860:MT",-0.274826732055279
"District","3004920:MT",-0.235686765192073
"District","3004980:MT",0.702042971154576
"District","3005040:MT",0.0589120234343989
"District","3005190:MT",-0.47684308523819
"District","3005310:MT",-0.542947580309473
"District","3005610:MT",-0.232731086514381
"District","3005910:MT",-0.22227421308738
"District","3006110:MT",-0.436278700802822
"District","3006115:MT",0.19448850936622
"District","3006270:MT",0.574503037267135
"District","3006330:MT",0.381245905787505
"District","3006810:MT",0.815231552572687
"District","3007080:MT",-0.131619129728643
"District","3007140:MT",0.76592421932343
"District","3007200:MT",-0.867397474094844
"District","3007320:MT",0.458286339626801
"District","3007410:MT",0.76663434233401
"District","3007860:MT",-0.0157042049990632
